season,completions,attempts,passing_yards,passing_tds,passing_air_yards,passing_yards_after_catch,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,pacr,racr,target_share,air_yards_share,wopr_x,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0,0.0,0.0,141.0,0.0,0.0,-9.597965894034132,0,0.0,0.0,0.16541988416988418,0.48698444412730124,0.589018937143937,3,0.04854368932038835,0.1540983606557377,0.0,0.1960942225051727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,73,120,832.0,4,0.0,0.0,1422.0,132.0,42.0,25.553950244378097,0,0.0,10.879411410703662,3.5223477289330947,5.218533041763272,8.936494722633933,17,0.1986754966887417,0.2988022693843244,0.08053691275167785,0.5370550605405721,0.22645617855198694,0.3333333333333333,0.23595505617977527,0.24210526315789474,0.2798947559426601,0.24783160950825622,1.3774834437086092,0.14857444387645727,31
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,23,37,331.0,3,0.0,0.0,476.0,71.0,15.0,20.310024556005374,0,0.0,11.879993375669224,1.3444107560887835,2.121506245438719,3.501670505940278,10,0.1289198606271777,0.2016949152542373,0.09594594594594595,0.35473572314415636,0.18196811434854315,0.2,0.17857142857142858,0.18181818181818182,0.19098405717427158,0.18557449147883454,1.1533101045296168,0.09139572746558786,32
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,15,24,177.0,0,0.0,0.0,227.0,44.0,12.0,12.058742377809109,0,0.0,6.491953746504246,0.7321625785012512,0.8934742983085617,1.7236758765678701,8,0.09195402298850575,0.11361361361361362,0.04271844660194175,0.22882192537364954,0.08396584440227704,0.0,0.12244897959183673,0.11009174311926606,0.04198292220113852,0.06717267552182164,0.6781609195402298,0.04673965867185044,32
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,14,32.0,1,0.0,0.0,153.0,5.0,3.0,-12.496325224316571,0,0.0,3.45,0.4455061864117716,0.6359813795004501,1.1134462452679725,9,0.03888888888888889,0.05955624756714675,0.003711952487008166,0.10597833138705073,0.013876843018213356,0.07692307692307693,0.023622047244094488,0.02857142857142857,0.045399959970645144,0.02648608979918607,0.08888888888888889,0.01718213058419244,30
2021,0,0,0.0,0,0.0,0.0,0,1,2.0,0,0.0,0.0,0.0,-0.1940601826645434,0,67,95,726.0,10,1.0,0.0,903.0,239.0,37.0,23.941869328754557,0,0.0,10.933711930496013,2.6463330606747246,3.477316504769681,6.403621144350863,13,0.19467213114754098,0.24498100922409116,0.1413364872856298,0.4879930041005844,0.19605725087766676,0.38461538461538464,0.2138728323699422,0.23618090452261306,0.2903363177465257,0.23376887762521034,1.4877049180327868,0.15405730499953738,31
2021,0,0,0.0,0,0.0,0.0,0,2,-1.0,0,0.0,0.0,0.0,-1.2417586655938067,0,20,40,313.0,1,1.0,0.0,475.0,83.0,12.0,11.87448647992749,0,0.0,8.655108629454539,1.368573823595146,1.7385908643310926,3.2698743404244834,14,0.09324009324009325,0.12834369089435288,0.06742485783915515,0.24253509257562217,0.10804280289955126,0.09090909090909091,0.0821917808219178,0.08280254777070063,0.09947594690432109,0.1046160605014592,0.7296037296037297,0.05725840357164308,31
2021,0,0,0.0,0,0.0,0.0,0,1,1.0,0,0.0,0.0,0.0,-0.47513718088157475,0,6,23,68.0,1,0.0,0.0,421.0,10.0,4.0,-9.398541503527667,0,0.0,1.70376213592233,0.7573373611483367,1.5249535972990416,2.203473559831834,7,0.10648148148148148,0.2408466819221968,0.012239902080783354,0.35239956775997966,0.04401294498381877,0.08333333333333333,0.05333333333333334,0.05747126436781609,0.06367313915857604,0.05187702265372168,0.3148148148148148,0.034164859002169194,29
2021,0,1,0.0,0,14.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0,106,157,1138.0,6,1.0,0.0,1310.0,337.0,66.0,31.648160211185925,0,0.0,14.916580521385741,4.110302646741504,4.855718497172692,9.56445691813314,16,0.24416796267496113,0.26993612198640016,0.1485235786690172,0.5822008416015618,0.24013504958852078,0.17142857142857143,0.27385892116182575,0.2608695652173913,0.2057818105085461,0.2263937539565309,1.7698289269051322,0.15221473022920776,29
2021,0,0,0.0,0,0.0,0.0,0,8,46.0,1,0.0,0.0,1.0,1.9396912073134445,0,45,69,556.0,4,0.0,0.0,563.0,198.0,34.0,29.56531766193761,1,0.0,9.41497256872314,1.9589071515701506,1.9122299474569915,4.27692169057512,9,0.2123076923076923,0.20790251107828656,0.15639810426540285,0.48478354732416773,0.20028818443804033,0.17391304347826086,0.24817518248175183,0.2375,0.18710061395815059,0.19501315624608445,1.7107692307692308,0.14271745688310067,29
2021,0,0,0.0,0,0.0,0.0,0,3,21.0,0,0.0,0.0,1.0,1.6055196543456987,0,24,37,213.0,1,0.0,0.0,315.0,59.0,11.0,-9.358064633147572,0,0.0,11.162528593382694,1.1464281104525007,1.1757881260470417,2.5426938539116803,11,0.09462915601023018,0.1075085324232082,0.05184534270650264,0.22795055995391184,0.08626974483596597,0.2,0.0873015873015873,0.0916030534351145,0.143134872417983,0.10901579586877279,0.5447570332480819,0.06888011763795372,31
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,64,572.0,8,0.0,0.0,788.0,140.0,32.0,42.37796969614686,0,0.0,8.925950410138704,2.034366827932508,3.322744596837171,5.377471459684781,10,0.2,0.2971342383107089,0.11041009463722397,0.5377073906485672,0.205607476635514,0.42105263157894735,0.25396825396825395,0.27586206896551724,0.3133300541072307,0.2486965076242007,1.7875,0.14552932336773838,29
2021,0,1,0.0,0,18.0,0.0,0,153,618.0,6,1.0,0.0,29.0,-15.485663559607929,0,52,69,548.0,5,0.0,0.0,214.0,385.0,26.0,19.0910259758063,0,0.0,-4.7657231657231645,2.045510090268155,0.74366223374993,3.588828699027183,16,0.12754158964879853,0.054273395891453205,0.23053892215568864,0.23473110118636037,0.1431183076521285,0.25,0.13756613756613756,0.14832535885167464,0.19655915382606426,0.16449464612170278,1.0129390018484288,0.18646277103071152,30
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,38.0,0,0.0,0.0,67.0,12.0,3.0,-4.782851389725693,0,0.0,4.545454545454545,0.24282251984838193,0.25260255600322723,0.541055568974832,7,0.03076923076923077,0.029606716747680072,0.01485148514851485,0.06983921955199021,0.020127118644067795,0.0,0.039473684210526314,0.03529411764705882,0.010063559322033898,0.016101694915254237,0.14615384615384616,0.013128660876590589,29
2021,0,1,0.0,0,5.0,0.0,0,4,17.0,0,0.0,0.0,1.0,-0.7126807951135561,0,25,39,213.0,0,0.0,0.0,210.0,143.0,10.0,-5.400652059959029,0,0.0,10.88855852685902,1.1064503726795498,0.7645487965952671,2.1948597166360115,10,0.10803324099722991,0.08018327605956473,0.13883495145631067,0.22619648234349665,0.08736669401148482,0.0,0.08,0.07246376811594203,0.04368334700574241,0.06989335520918787,0.590027700831025,0.0582934589881227,29
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,93.0,0.0,0.0,-5.6706744490657,0,0.0,0.0,0.09730691056910569,0.43288123634950787,0.4489772312983141,3,0.03,0.12109375,0.0,0.141875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
2021,0,0,0.0,0,0.0,0.0,0,2,14.0,0,0.0,0.0,1.0,0.46597651159390807,0,44,82,537.0,5,0.0,0.0,1092.0,151.0,27.0,9.278478546044834,0,0.0,7.570607872977802,2.4896439240919217,3.714189645125371,6.334398637725642,14,0.1733615221987315,0.26608187134502925,0.09654731457800511,0.4729077803741207,0.15400057355893318,0.20833333333333334,0.16666666666666666,0.17204301075268819,0.18116695344613326,0.16486712551381322,1.135306553911205,0.10329818047976444,29
2021,0,0,0.0,0,0.0,0.0,0,2,21.0,0,0.0,0.0,1.0,0.8301585712470114,0,90,134,1037.0,6,0.0,0.0,1423.0,344.0,45.0,24.50105738538634,0,0.0,12.673416050367416,4.35361048534085,6.3857109386125765,11.000413385040078,16,0.2581888246628131,0.3756599788806758,0.21419676214196762,0.6878112200987603,0.3071682464454976,0.3157894736842105,0.30405405405405406,0.30538922155688625,0.31147886006485404,0.3088924918932402,1.998073217726397,0.20605543406759472,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,4,-3.0,0,0.0,0.0,9.0,0.0,0.0,-3.410681068256963,0,0.0,0.0,0.13726512226512227,0.04212946551656229,0.235388309259277,4,0.032,0.00827966881324747,0.0,0.05462373505059798,-0.003409090909090909,0.0,0.0,0.0,-0.0017045454545454545,-0.0027272727272727275,-0.024,0.0021289537712895377,29
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,27,49,394.0,1,1.0,1.0,638.0,99.0,17.0,-1.9972376012962414,0,0.0,6.939631126139643,1.543832775065832,2.1094777811758356,3.7923836094218326,11,0.12596401028277635,0.19061846429638482,0.08691834942932397,0.3414407868612724,0.13961729270021261,0.08333333333333333,0.13076923076923078,0.1267605633802817,0.11147531301677296,0.12836050082683675,1.012853470437018,0.07338072505159583,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,123,169,1553.0,11,0.0,0.0,1602.0,613.0,84.0,71.96588018300136,0,0.0,17.733517443704297,5.068822851721333,5.922834780054763,11.749218623620335,16,0.3039568345323741,0.3635125936010892,0.2683887915936953,0.7467453266794325,0.35766927683095345,0.2972972972972973,0.37333333333333335,0.36259541984732824,0.3274832870641254,0.34559488092422225,2.7931654676258995,0.21725412991077628,29
2021,0,0,0.0,0,0.0,0.0,0,6,40.0,2,1.0,0.0,4.0,5.013085333448405,0,52,87,570.0,2,1.0,1.0,677.0,286.0,28.0,-13.182096038417802,0,0.0,14.61588888507212,2.9378012287729653,2.953231408618899,6.473963829192677,12,0.2396694214876033,0.23821252638986629,0.23008849557522124,0.550074153343298,0.22565320665083136,0.13333333333333333,0.22764227642276422,0.21739130434782608,0.17949326999208234,0.20718923198733177,1.5702479338842976,0.1412579391210145,29
2021,0,0,0.0,0,0.0,0.0,0,1,10.0,0,0.0,0.0,1.0,0.6375567223876715,0,74,114,1035.0,14,0.0,0.0,1504.0,239.0,56.0,65.69545162617443,0,0.0,12.30155659425663,2.6702531096609188,4.272908267469358,6.996415451719929,16,0.16285714285714287,0.2667612628591699,0.09598393574297188,0.45769472457305027,0.20093185789167153,0.3333333333333333,0.21455938697318008,0.23102310231023102,0.2671325956125024,0.2274121529800039,1.4785714285714286,0.1437222137053503,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,38,66,410.0,1,0.0,0.0,746.0,101.0,22.0,8.681412072468035,1,0.0,7.3372058283838015,2.3957352932076694,3.2758992497909754,5.886732414665187,12,0.1864406779661017,0.24891558224891558,0.10444674250258532,0.47879348274828504,0.1802990325417766,0.1111111111111111,0.1981981981981982,0.19166666666666668,0.14570507182644385,0.16646144825564352,1.1581920903954803,0.10562610786003934,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,68,104,865.0,8,1.0,0.0,1142.0,235.0,45.0,48.59326587051843,0,0.0,13.070074995561622,2.7641756857202484,3.851331928762217,6.842195878713924,15,0.1867145421903052,0.2587808746884206,0.11959287531806616,0.4870965130361943,0.19784995425434584,0.21052631578947367,0.20361990950226244,0.20463320463320464,0.20418813502190974,0.20038522656137142,1.5529622980251347,0.12277340576459032,27
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,5,38.0,0,0.0,0.0,158.0,9.0,1.0,-1.2480545353610069,0,0.0,1.3103448275862069,0.14821428571428572,0.5747345619828841,0.6246356219594474,3,0.045454545454545456,0.19291819291819293,0.024,0.22251637251637252,0.05093833780160858,0.0,0.027777777777777776,0.024390243902439025,0.02546916890080429,0.04075067024128687,0.34545454545454546,0.018487136034509324,29
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,40,73,515.0,2,0.0,0.0,856.0,104.0,29.0,24.061896761366867,0,0.0,5.704694701091393,2.1902616801518833,3.2892725189435916,5.587883283488338,9,0.22955974842767296,0.3589098532494759,0.14730878186968838,0.6314675052410901,0.29311326124075127,0.25,0.3020833333333333,0.2980769230769231,0.2715566306203756,0.28449060899260104,1.619496855345912,0.1619515553608312,28
2021,0,0,0.0,0,0.0,0.0,0,3,11.0,0,0.0,0.0,0.0,-0.5019328654743731,0,37,64,473.0,3,0.0,0.0,914.0,104.0,23.0,3.639473476525111,0,0.0,9.488864967413042,2.217822331177594,3.7263559018393604,5.935182628053943,14,0.1419068736141907,0.25213793103448273,0.06388206388206388,0.41457065524887227,0.13422247446083996,0.15,0.14375,0.14444444444444443,0.14211123723041996,0.13737797956867198,1.048780487804878,0.08316175524385536,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,103,164,1225.0,10,1.0,0.0,1827.0,326.0,66.0,31.989855666641777,0,0.0,11.939804097156946,4.602143666906507,6.005575245547312,11.107118172242878,17,0.250381679389313,0.3411764705882353,0.1861793260993718,0.6485136955545577,0.2752808988764045,0.2777777777777778,0.2796610169491525,0.27941176470588236,0.27652933832709115,0.2757802746566792,1.8702290076335877,0.16730149428655142,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,28.0,0,0.0,0.0,86.0,7.0,2.0,-0.4224363178364001,0,0.0,1.643939393939394,0.14869464492559922,0.2656405123831353,0.40899032605659347,4,0.03468208092485549,0.06018194541637509,0.014957264957264958,0.1001686777203833,0.025454545454545455,0.0,0.03076923076923077,0.02666666666666667,0.012727272727272728,0.020363636363636365,0.16184971098265896,0.010921501706484642,29
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,38,329.0,1,0.0,0.0,325.0,116.0,18.0,7.920832560497477,1,0.0,15.435815882749345,1.0239210558530334,1.1988742203539307,2.3750935380273015,11,0.09405940594059406,0.10634816753926701,0.08814589665653495,0.22616764294230474,0.12382386149793,0.08333333333333333,0.13138686131386862,0.12751677852348994,0.10357859741563166,0.11572575586501066,0.8143564356435643,0.0757147060820752,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,19.0,0.0,0.0,-4.469863481936045,0,0.0,0.0,0.02,0.045346062052505964,0.06174224343675417,1,0.0196078431372549,0.04611650485436893,0.0,0.0663049685893775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2021,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0,51,71,447.0,2,1.0,1.0,448.0,174.0,22.0,6.594944275106749,1,0.0,12.334459799264021,2.007993109161366,1.9951163147283262,4.408571084051878,12,0.16027088036117382,0.145407335280753,0.11033608116677235,0.35673218876636315,0.14924874791318865,0.125,0.14864864864864866,0.14634146341463414,0.13712437395659433,0.14439899833055092,1.0090293453724606,0.11151773914811426,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,41,62,383.0,0,0.0,0.0,419.0,150.0,23.0,-6.258268998434427,0,0.0,16.911959327970695,1.989545338209255,1.7944176625723651,4.240410371114538,17,0.11272727272727273,0.10174842156386596,0.07903055848261328,0.2504896463420019,0.10224239188467699,0.0,0.1270718232044199,0.11386138613861387,0.05112119594233849,0.0817939135077416,0.6963636363636364,0.05933230580454008,28
2021,0,0,0.0,0,0.0,0.0,0,1,-3.0,0,0.0,0.0,0.0,-0.7378263422288001,0,11,18,167.0,1,0.0,0.0,169.0,102.0,5.0,7.000882647704898,0,0.0,7.458073260999196,0.40652739989807696,0.48902583549518586,0.9521091846937455,5,0.07692307692307693,0.09194776931447225,0.125,0.18894283083619318,0.09355742296918768,0.07142857142857142,0.056818181818181816,0.058823529411764705,0.08249299719887955,0.08913165266106443,0.7136752136752137,0.053577157523259554,28
2021,0,0,0.0,0,0.0,0.0,0,1,3.0,0,0.0,0.0,1.0,0.4300111241172999,0,22,37,323.0,2,1.0,1.0,340.0,126.0,15.0,10.734472966737542,0,0.0,10.804370176588739,1.2742665587230804,1.8428410145489542,3.2013885482688886,14,0.08131868131868132,0.1045510455104551,0.08502024291497975,0.20561885838638608,0.10638998682476944,0.125,0.10869565217391304,0.11038961038961038,0.11569499341238472,0.11011198945981557,0.7098901098901099,0.06358017400889729,29
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,3,14.0,0,0.0,0.0,13.0,8.0,1.0,0.7994729118198178,0,0.0,1.0769230769230769,0.05357142857142857,0.03724928366762178,0.10643164142447809,1,0.05263157894736842,0.037037037037037035,0.042105263157894736,0.10857699805068226,0.04142011834319527,0.0,0.05263157894736842,0.045454545454545456,0.020710059171597635,0.033136094674556214,0.24561403508771928,0.0244745177080334,29
2021,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,-0.5280084691476077,0,7,14,110.0,0,0.0,0.0,210.0,27.0,3.0,-0.9020297382123899,0,0.0,1.8843843843843844,0.44823028673835125,0.9105760775628573,1.309748684401527,5,0.08139534883720931,0.19699812382739212,0.03994082840236687,0.27969152231772765,0.09001636661211129,0.0,0.05263157894736842,0.046875,0.045008183306055646,0.07201309328968904,0.6395348837209303,0.040351506456241026,28
2021,0,0,0.0,0,0.0,0.0,0,2,9.0,0,0.0,0.0,0.0,-0.15522209840128198,0,73,107,1175.0,8,0.0,0.0,1562.0,277.0,41.0,52.56914624355258,1,0.0,14.901420085278772,3.881308294954305,5.971998832839836,10.002361625419343,16,0.23060344827586207,0.37102137767220905,0.16666666666666666,0.6427222745515604,0.3211259907078437,0.26666666666666666,0.2578616352201258,0.25925925925925924,0.2938963286872552,0.3102341258996083,2.5323275862068964,0.1716121877354869,29
2021,0,0,0.0,0,0.0,0.0,0,1,9.0,0,0.0,0.0,0.0,0.7513755353866145,0,30,43,301.0,1,0.0,0.0,323.0,103.0,12.0,2.8218427654397096,0,0.0,14.449402100631609,1.3143934539627817,1.2202383997558859,2.8257570607732925,16,0.08481262327416174,0.08504476040021064,0.0627666057282145,0.19525474323141112,0.08674351585014409,0.047619047619047616,0.06629834254143646,0.06435643564356436,0.06718128173459585,0.07891862220392479,0.5936883629191322,0.049670101564237526,27
2021,0,0,0.0,0,0.0,0.0,0,1,-9.0,0,0.0,0.0,0.0,-1.439722878858447,0,36,53,366.0,1,0.0,0.0,404.0,111.0,19.0,1.8174775529000105,0,0.0,6.460829891582347,1.4363158899923605,1.3777632566685238,3.118908114656507,7,0.20306513409961685,0.2022022022022022,0.16567164179104477,0.4663594629111871,0.2235797189981674,0.16666666666666666,0.24358974358974358,0.23809523809523808,0.19512319283241703,0.21219710853186724,1.4022988505747127,0.14699761625487154,28
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,21,22,227.0,2,0.0,0.0,90.0,150.0,6.0,7.926040963793639,0,0.0,16.08800505050505,0.7086263072676116,0.2980422826526721,1.2715690587582877,8,0.0830188679245283,0.04345726702076291,0.17103762827822122,0.15929411550340278,0.11792207792207793,0.16666666666666666,0.07228915662650602,0.08421052631578947,0.1422943722943723,0.12767099567099569,0.8566037735849057,0.0847148288973384,28
2021,0,0,0.0,0,0.0,0.0,0,4,28.0,0,0.0,0.0,2.0,1.4138049385510385,0,48,71,576.0,4,0.0,0.0,725.0,262.0,27.0,17.047283275853175,0,0.0,14.348861983364822,2.2414740949264464,3.804086712007604,6.025071840794992,16,0.12769784172661872,0.20538243626062322,0.13292744799594114,0.3558527115984267,0.1590281612368857,0.19047619047619047,0.14917127071823205,0.15346534653465346,0.17475217585653807,0.16531776708474666,1.0359712230215827,0.10136428363625227,27
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,55.0,0,0.0,0.0,33.0,30.0,2.0,1.9176059016608633,0,0.0,6.558441558441558,0.11145793441367335,0.10144884351747699,0.2382010920827439,4,0.026490066225165563,0.023605150214592276,0.07692307692307693,0.05861921950942217,0.05844845908607864,0.0,0.05263157894736842,0.05128205128205128,0.02922422954303932,0.04675876726886291,0.36423841059602646,0.030759209669248024,29
2021,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,20.0,0.0,0.0,-1.2163728820083395,0,0.0,0.0,0.0625,0.14184397163120568,0.19304078014184398,1,0.05405405405405406,0.14184397163120568,0.0,0.19455625838604562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
2021,0,0,0.0,0,0.0,0.0,0,3,36.0,0,0.0,0.0,1.0,2.224925854592584,0,53,110,519.0,5,0.0,0.0,1156.0,158.0,27.0,-28.594330022858593,0,0.0,10.154098182183292,3.104134815537487,4.182035921353724,7.583627368253837,17,0.18363939899833054,0.26124293785310737,0.08667032364234778,0.48445344877998175,0.1452560873215785,0.35714285714285715,0.15517241379310345,0.1702127659574468,0.25119947223221784,0.18763344128583426,0.8664440734557596,0.11219844137327652,28
